,event,hitter,hittee,coords,period,period_time_remaining,hitter_team,hittee_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,hitter_id,hittee_id,description
9,hit,Kieffer Bellows,Victor Hedman,[-89.  28.],1,17:53,NYI,TBL,TBL,14,NYI,2,0,0,8479356,8475167.0,Kieffer Bellows hit Victor Hedman
11,hit,Ryan Pulock,Yanni Gourde,[ 46. -35.],1,16:40,NYI,TBL,TBL,14,NYI,2,0,0,8477506,8476826.0,Ryan Pulock hit Yanni Gourde
17,hit,Luke Schenn,Matt Martin,[-49. -39.],1,15:40,TBL,NYI,TBL,14,NYI,2,0,0,8474568,8474709.0,Luke Schenn hit Matt Martin
18,hit,Braydon Coburn,Casey Cizikas,[-98.   5.],1,15:35,TBL,NYI,TBL,14,NYI,2,0,0,8470601,8475231.0,Braydon Coburn hit Casey Cizikas
23,hit,Carter Verhaeghe,Kieffer Bellows,[-9. 38.],1,13:36,TBL,NYI,TBL,14,NYI,2,0,0,8477409,8479356.0,Carter Verhaeghe hit Kieffer Bellows
24,hit,Michael Dal Colle,Erik Cernak,[-92.  22.],1,13:29,NYI,TBL,TBL,14,NYI,2,0,0,8477936,8478416.0,Michael Dal Colle hit Erik Cernak
27,hit,Steven Stamkos,Johnny Boychuk,[80. 37.],1,12:39,TBL,NYI,TBL,14,NYI,2,0,0,8474564,8470187.0,Steven Stamkos hit Johnny Boychuk
32,hit,Kevin Shattenkirk,Mathew Barzal,[-10. -39.],1,10:46,TBL,NYI,TBL,14,NYI,2,0,0,8474031,8478445.0,Kevin Shattenkirk hit Mathew Barzal
38,hit,Anthony Beauvillier,Nikita Kucherov,[-80. -38.],1,09:40,NYI,TBL,TBL,14,NYI,2,0,0,8478463,8476453.0,Anthony Beauvillier hit Nikita Kucherov
41,hit,Derick Brassard,Luke Schenn,[-92. -25.],1,08:28,NYI,TBL,TBL,14,NYI,2,0,0,8473544,8474568.0,Derick Brassard hit Luke Schenn
46,hit,Casey Cizikas,Victor Hedman,[-82.  36.],1,07:47,NYI,TBL,TBL,14,NYI,2,0,0,8475231,8475167.0,Casey Cizikas hit Victor Hedman
47,hit,Nikita Kucherov,Leo Komarov,[75. 39.],1,07:36,TBL,NYI,TBL,14,NYI,2,0,0,8476453,8473463.0,Nikita Kucherov hit Leo Komarov
54,hit,Nikita Kucherov,Devon Toews,[92. 10.],1,05:52,TBL,NYI,TBL,14,NYI,2,0,0,8476453,8478038.0,Nikita Kucherov hit Devon Toews
56,hit,Kieffer Bellows,Victor Hedman,[-35.  39.],1,05:36,NYI,TBL,TBL,14,NYI,2,0,0,8479356,8475167.0,Kieffer Bellows hit Victor Hedman
57,hit,Erik Cernak,Michael Dal Colle,[ 45. -38.],1,05:26,TBL,NYI,TBL,14,NYI,2,0,0,8478416,8477936.0,Erik Cernak hit Michael Dal Colle
58,hit,Victor Hedman,Kieffer Bellows,[ 9. 35.],1,05:16,TBL,NYI,TBL,14,NYI,2,0,0,8475167,8479356.0,Victor Hedman hit Kieffer Bellows
60,hit,Michael Dal Colle,Erik Cernak,[67. 39.],1,05:09,NYI,TBL,TBL,14,NYI,2,0,0,8477936,8478416.0,Michael Dal Colle hit Erik Cernak
66,hit,Pat Maroon,Anthony Beauvillier,[59. 39.],1,03:29,TBL,NYI,TBL,14,NYI,2,0,0,8474034,8478463.0,Pat Maroon hit Anthony Beauvillier
67,hit,Matt Martin,Cedric Paquette,[-52.  37.],1,03:20,NYI,TBL,TBL,14,NYI,2,0,0,8474709,8476975.0,Matt Martin hit Cedric Paquette
70,hit,Anthony Cirelli,Anders Lee,[-94. -14.],1,02:42,TBL,NYI,TBL,14,NYI,2,0,0,8478519,8475314.0,Anthony Cirelli hit Anders Lee
77,hit,Anthony Cirelli,Ryan Pulock,[-41.  37.],1,01:32,TBL,NYI,TBL,14,NYI,2,0,0,8478519,8477506.0,Anthony Cirelli hit Ryan Pulock
78,hit,Brock Nelson,Mikhail Sergachev,[-96.  10.],1,01:14,NYI,TBL,TBL,14,NYI,2,0,0,8475754,8479410.0,Brock Nelson hit Mikhail Sergachev
83,hit,Matt Martin,Luke Schenn,[91. 18.],2,19:20,NYI,TBL,TBL,14,NYI,2,1,0,8474709,8474568.0,Matt Martin hit Luke Schenn
87,hit,Derick Brassard,Kevin Shattenkirk,[ 79. -37.],2,17:34,NYI,TBL,TBL,14,NYI,2,1,0,8473544,8474031.0,Derick Brassard hit Kevin Shattenkirk
88,hit,Johnny Boychuk,Carter Verhaeghe,[-24. -11.],2,17:26,NYI,TBL,TBL,14,NYI,2,1,0,8470187,8477409.0,Johnny Boychuk hit Carter Verhaeghe
90,hit,Kieffer Bellows,Brayden Point,[19. 39.],2,16:54,NYI,TBL,TBL,14,NYI,2,1,0,8479356,8478010.0,Kieffer Bellows hit Brayden Point
93,hit,Steven Stamkos,Ryan Pulock,[-94. -11.],2,16:20,TBL,NYI,TBL,14,NYI,2,1,0,8474564,8477506.0,Steven Stamkos hit Ryan Pulock
95,hit,Mikhail Sergachev,Casey Cizikas,[ 94. -19.],2,15:30,TBL,NYI,TBL,14,NYI,2,1,0,8479410,8475231.0,Mikhail Sergachev hit Casey Cizikas
96,hit,Matt Martin,Kevin Shattenkirk,[89. 23.],2,15:21,NYI,TBL,TBL,14,NYI,2,1,0,8474709,8474031.0,Matt Martin hit Kevin Shattenkirk
98,hit,Leo Komarov,Mikhail Sergachev,[97. 10.],2,15:11,NYI,TBL,TBL,14,NYI,2,1,0,8473463,8479410.0,Leo Komarov hit Mikhail Sergachev
103,hit,Luke Schenn,Michael Dal Colle,[-30.  39.],2,14:19,TBL,NYI,TBL,14,NYI,2,1,0,8474568,8477936.0,Luke Schenn hit Michael Dal Colle
105,hit,Derick Brassard,Carter Verhaeghe,[ 94. -22.],2,14:03,NYI,TBL,TBL,14,NYI,2,1,0,8473544,8477409.0,Derick Brassard hit Carter Verhaeghe
116,hit,Mikhail Sergachev,Anders Lee,[97. -6.],2,11:51,TBL,NYI,TBL,14,NYI,2,1,0,8479410,8475314.0,Mikhail Sergachev hit Anders Lee
120,hit,Kieffer Bellows,Yanni Gourde,[-56.  38.],2,11:18,NYI,TBL,TBL,14,NYI,2,1,0,8479356,8476826.0,Kieffer Bellows hit Yanni Gourde
128,hit,Nick Leddy,Anthony Cirelli,[-96.  -6.],2,09:52,NYI,TBL,TBL,14,NYI,2,1,0,8475181,8478519.0,Nick Leddy hit Anthony Cirelli
134,hit,Derick Brassard,Nikita Kucherov,[ 79. -34.],2,07:27,NYI,TBL,TBL,14,NYI,2,1,0,8473544,8476453.0,Derick Brassard hit Nikita Kucherov
136,hit,Josh Bailey,Mikhail Sergachev,[ 92. -25.],2,06:42,NYI,TBL,TBL,14,NYI,2,1,0,8474573,8479410.0,Josh Bailey hit Mikhail Sergachev
137,hit,Mitchell Stephens,Michael Dal Colle,[  8. -41.],2,06:15,TBL,NYI,TBL,14,NYI,2,1,0,8478477,8477936.0,Mitchell Stephens hit Michael Dal Colle
138,hit,Luke Schenn,Derick Brassard,[88. 29.],2,05:55,TBL,NYI,TBL,14,NYI,2,1,0,8474568,8473544.0,Luke Schenn hit Derick Brassard
139,hit,Kieffer Bellows,Carter Verhaeghe,[-12. -40.],2,05:45,NYI,TBL,TBL,14,NYI,2,1,0,8479356,8477409.0,Kieffer Bellows hit Carter Verhaeghe
141,hit,Johnny Boychuk,Anthony Cirelli,[-97.   4.],2,05:09,NYI,TBL,TBL,14,NYI,2,1,0,8470187,8478519.0,Johnny Boychuk hit Anthony Cirelli
143,hit,Alex Killorn,Ryan Pulock,[-98.   2.],2,04:17,TBL,NYI,TBL,14,NYI,2,1,0,8473986,8477506.0,Alex Killorn hit Ryan Pulock
144,hit,Mikhail Sergachev,Casey Cizikas,[-31. -23.],2,04:02,TBL,NYI,TBL,14,NYI,2,1,0,8479410,8475231.0,Mikhail Sergachev hit Casey Cizikas
145,hit,Ryan Pulock,Pat Maroon,[-84. -24.],2,03:52,NYI,TBL,TBL,14,NYI,2,1,0,8477506,8474034.0,Ryan Pulock hit Pat Maroon
146,hit,Kevin Shattenkirk,Leo Komarov,[ 87. -31.],2,03:48,TBL,NYI,TBL,14,NYI,2,1,0,8474031,8473463.0,Kevin Shattenkirk hit Leo Komarov
153,hit,Mitchell Stephens,Derick Brassard,[95. -1.],2,02:16,TBL,NYI,TBL,14,NYI,2,1,0,8478477,8473544.0,Mitchell Stephens hit Derick Brassard
175,hit,Matt Martin,Luke Schenn,[-94.  20.],3,16:16,NYI,TBL,TBL,14,NYI,2,1,0,8474709,8474568.0,Matt Martin hit Luke Schenn
176,hit,Pat Maroon,Noah Dobson,[57. 39.],3,15:46,TBL,NYI,TBL,14,NYI,2,1,0,8474034,8480865.0,Pat Maroon hit Noah Dobson
181,hit,Mikhail Sergachev,Leo Komarov,[-92.  31.],3,14:31,TBL,NYI,TBL,14,NYI,2,1,0,8479410,8473463.0,Mikhail Sergachev hit Leo Komarov
185,hit,Luke Schenn,Anders Lee,[-7. 40.],3,13:19,TBL,NYI,TBL,14,NYI,2,2,0,8474568,8475314.0,Luke Schenn hit Anders Lee
188,hit,Erik Cernak,Kieffer Bellows,[-30.  39.],3,11:52,TBL,NYI,TBL,14,NYI,2,2,0,8478416,8479356.0,Erik Cernak hit Kieffer Bellows
191,hit,Casey Cizikas,Carter Verhaeghe,[39. 40.],3,11:15,NYI,TBL,TBL,14,NYI,2,2,0,8475231,8477409.0,Casey Cizikas hit Carter Verhaeghe
193,hit,Leo Komarov,Mikhail Sergachev,[38. 41.],3,10:57,NYI,TBL,TBL,14,NYI,2,2,0,8473463,8479410.0,Leo Komarov hit Mikhail Sergachev
194,hit,Carter Verhaeghe,Matt Martin,[ 50. -40.],3,10:38,TBL,NYI,TBL,14,NYI,2,2,0,8477409,8474709.0,Carter Verhaeghe hit Matt Martin
204,hit,Yanni Gourde,Jordan Eberle,[15. 39.],3,08:46,TBL,NYI,TBL,14,NYI,2,2,0,8476826,8474586.0,Yanni Gourde hit Jordan Eberle
209,hit,Luke Schenn,Derick Brassard,[-48.  39.],3,07:14,TBL,NYI,TBL,14,NYI,2,2,1,8474568,8473544.0,Luke Schenn hit Derick Brassard
213,hit,Steven Stamkos,Jordan Eberle,[29. 21.],3,05:11,TBL,NYI,TBL,14,NYI,2,2,1,8474564,8474586.0,Steven Stamkos hit Jordan Eberle
214,hit,Victor Hedman,Anders Lee,[-40.  35.],3,04:44,TBL,NYI,TBL,14,NYI,2,2,1,8475167,8475314.0,Victor Hedman hit Anders Lee
216,hit,Steven Stamkos,Anthony Beauvillier,[-37.  40.],3,03:10,TBL,NYI,TBL,14,NYI,2,2,1,8474564,8478463.0,Steven Stamkos hit Anthony Beauvillier
217,hit,Nick Leddy,Brayden Point,[-14. -34.],3,02:59,NYI,TBL,TBL,14,NYI,2,2,1,8475181,8478010.0,Nick Leddy hit Brayden Point
219,hit,Derick Brassard,Carter Verhaeghe,[-18. -38.],3,02:34,NYI,TBL,TBL,14,NYI,2,2,1,8473544,8477409.0,Derick Brassard hit Carter Verhaeghe
220,hit,Mitchell Stephens,Devon Toews,[88. 33.],3,02:27,TBL,NYI,TBL,14,NYI,2,2,1,8478477,8478038.0,Mitchell Stephens hit Devon Toews
224,hit,Alex Killorn,Ryan Pulock,[-41.  39.],3,01:32,TBL,NYI,TBL,14,NYI,2,2,1,8473986,8477506.0,Alex Killorn hit Ryan Pulock
231,hit,Ondrej Palat,Nick Leddy,[-13. -39.],3,00:23,TBL,NYI,TBL,14,NYI,2,3,1,8476292,8475181.0,Ondrej Palat hit Nick Leddy
3,hit,Boone Jenner,Victor Hedman,[13. 40.],1,19:31,CBJ,TBL,CBJ,29,TBL,14,0,0,8476432,8475167.0,Boone Jenner hit Victor Hedman
8,hit,Ondrej Palat,Oliver Bjorkstrand,[-57. -36.],1,18:41,TBL,CBJ,CBJ,29,TBL,14,0,0,8476292,8477416.0,Ondrej Palat hit Oliver Bjorkstrand
14,hit,Erik Cernak,Emil Bemstrom,[95.  1.],1,17:56,TBL,CBJ,CBJ,29,TBL,14,0,0,8478416,8480205.0,Erik Cernak hit Emil Bemstrom
17,hit,David Savard,Anthony Cirelli,[ 61. -35.],1,17:13,CBJ,TBL,CBJ,29,TBL,14,0,1,8475233,8478519.0,David Savard hit Anthony Cirelli
18,hit,Braydon Coburn,David Savard,[ 95. -25.],1,17:06,TBL,CBJ,CBJ,29,TBL,14,0,1,8470601,8475233.0,Braydon Coburn hit David Savard
19,hit,Nick Foligno,Alex Killorn,[56. 40.],1,17:02,CBJ,TBL,CBJ,29,TBL,14,0,1,8473422,8473986.0,Nick Foligno hit Alex Killorn
22,hit,Eric Robinson,Mathieu Joseph,[-11.  39.],1,16:00,CBJ,TBL,CBJ,29,TBL,14,0,1,8480762,8478472.0,Eric Robinson hit Mathieu Joseph
23,hit,Pat Maroon,Andrew Peeke,[-99.   4.],1,15:56,TBL,CBJ,CBJ,29,TBL,14,0,1,8474034,8479369.0,Pat Maroon hit Andrew Peeke
24,hit,Cedric Paquette,Riley Nash,[94. 28.],1,15:44,TBL,CBJ,CBJ,29,TBL,14,0,1,8476975,8474062.0,Cedric Paquette hit Riley Nash
26,hit,Riley Nash,Braydon Coburn,[ 97. -18.],1,15:35,CBJ,TBL,CBJ,29,TBL,14,0,1,8474062,8470601.0,Riley Nash hit Braydon Coburn
28,hit,Yanni Gourde,Kevin Stenlund,[  9. -37.],1,14:57,TBL,CBJ,CBJ,29,TBL,14,0,1,8476826,8478831.0,Yanni Gourde hit Kevin Stenlund
29,hit,Alex Killorn,Vladislav Gavrikov,[-97.  16.],1,14:04,TBL,CBJ,CBJ,29,TBL,14,0,1,8473986,8478882.0,Alex Killorn hit Vladislav Gavrikov
30,hit,Luke Schenn,Gustav Nyquist,[ 32. -39.],1,13:40,TBL,CBJ,CBJ,29,TBL,14,0,1,8474568,8474679.0,Luke Schenn hit Gustav Nyquist
32,hit,Mathieu Joseph,Pierre-Luc Dubois,[-90. -26.],1,12:57,TBL,CBJ,CBJ,29,TBL,14,0,1,8478472,8479400.0,Mathieu Joseph hit Pierre-Luc Dubois
33,hit,Pat Maroon,Scott Harrington,[-75.  41.],1,12:53,TBL,CBJ,CBJ,29,TBL,14,0,1,8474034,8476449.0,Pat Maroon hit Scott Harrington
36,hit,Markus Nutivaara,Brayden Point,[-57. -39.],1,12:06,CBJ,TBL,CBJ,29,TBL,14,0,1,8478906,8478010.0,Markus Nutivaara hit Brayden Point
38,hit,Oliver Bjorkstrand,Braydon Coburn,[-41. -39.],1,11:28,CBJ,TBL,CBJ,29,TBL,14,0,1,8477416,8470601.0,Oliver Bjorkstrand hit Braydon Coburn
40,hit,Riley Nash,Pat Maroon,[ 94. -26.],1,10:40,CBJ,TBL,CBJ,29,TBL,14,0,1,8474062,8474034.0,Riley Nash hit Pat Maroon
42,hit,David Savard,Erik Cernak,[-96.   6.],1,10:00,CBJ,TBL,CBJ,29,TBL,14,0,1,8475233,8478416.0,David Savard hit Erik Cernak
44,hit,Gustav Nyquist,Alex Killorn,[-97.  17.],1,08:47,CBJ,TBL,CBJ,29,TBL,14,0,1,8474679,8473986.0,Gustav Nyquist hit Alex Killorn
56,hit,Eric Robinson,Luke Schenn,[90. 31.],1,06:58,CBJ,TBL,CBJ,29,TBL,14,0,1,8480762,8474568.0,Eric Robinson hit Luke Schenn
60,hit,Cedric Paquette,Emil Bemstrom,[51. 39.],1,05:47,TBL,CBJ,CBJ,29,TBL,14,0,1,8476975,8480205.0,Cedric Paquette hit Emil Bemstrom
65,hit,Ondrej Palat,David Savard,[-97.  13.],1,04:47,TBL,CBJ,CBJ,29,TBL,14,0,1,8476292,8475233.0,Ondrej Palat hit David Savard
67,hit,Boone Jenner,Mikhail Sergachev,[ -3. -39.],1,04:23,CBJ,TBL,CBJ,29,TBL,14,0,1,8476432,8479410.0,Boone Jenner hit Mikhail Sergachev
70,hit,Nick Foligno,Victor Hedman,[96. -8.],1,03:29,CBJ,TBL,CBJ,29,TBL,14,0,1,8473422,8475167.0,Nick Foligno hit Victor Hedman
71,hit,Vladislav Gavrikov,Yanni Gourde,[-10.  36.],1,03:06,CBJ,TBL,CBJ,29,TBL,14,0,1,8478882,8476826.0,Vladislav Gavrikov hit Yanni Gourde
92,hit,Nick Foligno,Brayden Point,[-57.  39.],2,18:44,CBJ,TBL,CBJ,29,TBL,14,0,1,8473422,8478010.0,Nick Foligno hit Brayden Point
95,hit,David Savard,Alex Killorn,[50. 39.],2,18:15,CBJ,TBL,CBJ,29,TBL,14,0,1,8475233,8473986.0,David Savard hit Alex Killorn
96,hit,Alex Killorn,David Savard,[94. 22.],2,18:11,TBL,CBJ,CBJ,29,TBL,14,0,1,8473986,8475233.0,Alex Killorn hit David Savard
103,hit,Boone Jenner,Ondrej Palat,[ 40. -39.],2,17:02,CBJ,TBL,CBJ,29,TBL,14,0,1,8476432,8476292.0,Boone Jenner hit Ondrej Palat
109,hit,Braydon Coburn,Kevin Stenlund,[-32.  39.],2,15:50,TBL,CBJ,CBJ,29,TBL,14,1,1,8470601,8478831.0,Braydon Coburn hit Kevin Stenlund
110,hit,Eric Robinson,Luke Schenn,[-95.  16.],2,15:47,CBJ,TBL,CBJ,29,TBL,14,1,1,8480762,8474568.0,Eric Robinson hit Luke Schenn
112,hit,Yanni Gourde,Andrew Peeke,[ 99. -15.],2,15:27,TBL,CBJ,CBJ,29,TBL,14,1,1,8476826,8479369.0,Yanni Gourde hit Andrew Peeke
115,hit,Zach Werenski,Mathieu Joseph,[-8. 13.],2,15:02,CBJ,TBL,CBJ,29,TBL,14,1,1,8478460,8478472.0,Zach Werenski hit Mathieu Joseph
117,hit,Oliver Bjorkstrand,Erik Cernak,[-63. -41.],2,14:25,CBJ,TBL,CBJ,29,TBL,14,1,1,8477416,8478416.0,Oliver Bjorkstrand hit Erik Cernak
125,hit,Pierre-Luc Dubois,Nikita Kucherov,[ 11. -22.],2,13:03,CBJ,TBL,CBJ,29,TBL,14,1,1,8479400,8476453.0,Pierre-Luc Dubois hit Nikita Kucherov
126,hit,Nick Foligno,Nikita Kucherov,[ 95. -25.],2,12:52,CBJ,TBL,CBJ,29,TBL,14,1,1,8473422,8476453.0,Nick Foligno hit Nikita Kucherov
142,hit,David Savard,Ondrej Palat,[ 98. -12.],2,09:12,CBJ,TBL,CBJ,29,TBL,14,1,1,8475233,8476292.0,David Savard hit Ondrej Palat
148,hit,Anthony Cirelli,Andrew Peeke,[ 93. -28.],2,08:22,TBL,CBJ,CBJ,29,TBL,14,1,1,8478519,8479369.0,Anthony Cirelli hit Andrew Peeke
150,hit,Tyler Johnson,Scott Harrington,[86. 37.],2,08:05,TBL,CBJ,CBJ,29,TBL,14,1,1,8474870,8476449.0,Tyler Johnson hit Scott Harrington
153,hit,Pierre-Luc Dubois,Victor Hedman,[80. 39.],2,07:41,CBJ,TBL,CBJ,29,TBL,14,1,1,8479400,8475167.0,Pierre-Luc Dubois hit Victor Hedman
155,hit,Luke Schenn,Kevin Stenlund,[-30. -40.],2,07:08,TBL,CBJ,CBJ,29,TBL,14,1,1,8474568,8478831.0,Luke Schenn hit Kevin Stenlund
156,hit,Luke Schenn,Kevin Stenlund,[-97. -13.],2,07:03,TBL,CBJ,CBJ,29,TBL,14,1,1,8474568,8478831.0,Luke Schenn hit Kevin Stenlund
174,hit,David Savard,Alex Killorn,[ 98. -13.],2,03:16,CBJ,TBL,CBJ,29,TBL,14,1,1,8475233,8473986.0,David Savard hit Alex Killorn
178,hit,Gustav Nyquist,Kevin Shattenkirk,[ 42. -38.],2,02:13,CBJ,TBL,CBJ,29,TBL,14,1,1,8474679,8474031.0,Gustav Nyquist hit Kevin Shattenkirk
186,hit,Braydon Coburn,Oliver Bjorkstrand,[-95.  13.],2,00:02,TBL,CBJ,CBJ,29,TBL,14,1,1,8470601,8477416.0,Braydon Coburn hit Oliver Bjorkstrand
193,hit,Riley Nash,Carter Verhaeghe,[-98.  10.],3,16:13,CBJ,TBL,CBJ,29,TBL,14,1,1,8474062,8477409.0,Riley Nash hit Carter Verhaeghe
196,hit,Liam Foudy,Kevin Shattenkirk,[97. -6.],3,15:48,CBJ,TBL,CBJ,29,TBL,14,1,1,8480853,8474031.0,Liam Foudy hit Kevin Shattenkirk
201,hit,Pierre-Luc Dubois,Brayden Point,[-39. -40.],3,15:09,CBJ,TBL,CBJ,29,TBL,14,1,1,8479400,8478010.0,Pierre-Luc Dubois hit Brayden Point
202,hit,Oliver Bjorkstrand,Erik Cernak,[99.  6.],3,14:40,CBJ,TBL,CBJ,29,TBL,14,1,1,8477416,8478416.0,Oliver Bjorkstrand hit Erik Cernak
203,hit,Sonny Milano,Mathieu Joseph,[-57.  40.],3,14:23,CBJ,TBL,CBJ,29,TBL,14,1,1,8477947,8478472.0,Sonny Milano hit Mathieu Joseph
206,hit,Markus Nutivaara,Yanni Gourde,[-86.  37.],3,13:03,CBJ,TBL,CBJ,29,TBL,14,1,1,8478906,8476826.0,Markus Nutivaara hit Yanni Gourde
209,hit,Gustav Nyquist,Erik Cernak,[ 97. -10.],3,12:39,CBJ,TBL,CBJ,29,TBL,14,1,1,8474679,8478416.0,Gustav Nyquist hit Erik Cernak
212,hit,David Savard,Tyler Johnson,[-98.   4.],3,12:06,CBJ,TBL,CBJ,29,TBL,14,1,1,8475233,8474870.0,David Savard hit Tyler Johnson
219,hit,Cedric Paquette,Scott Harrington,[-98.  -8.],3,10:32,TBL,CBJ,CBJ,29,TBL,14,1,1,8476975,8476449.0,Cedric Paquette hit Scott Harrington
222,hit,Carter Verhaeghe,Eric Robinson,[  4. -39.],3,09:28,TBL,CBJ,CBJ,29,TBL,14,1,1,8477409,8480762.0,Carter Verhaeghe hit Eric Robinson
235,hit,Mathieu Joseph,Scott Harrington,[-96. -24.],3,07:12,TBL,CBJ,CBJ,29,TBL,14,1,1,8478472,8476449.0,Mathieu Joseph hit Scott Harrington
236,hit,Sonny Milano,Cedric Paquette,[-63.  40.],3,07:00,CBJ,TBL,CBJ,29,TBL,14,1,1,8477947,8476975.0,Sonny Milano hit Cedric Paquette
238,hit,Nathan Gerbe,Kevin Shattenkirk,[-29.  41.],3,06:10,CBJ,TBL,CBJ,29,TBL,14,1,1,8471804,8474031.0,Nathan Gerbe hit Kevin Shattenkirk
245,hit,Nathan Gerbe,Luke Schenn,[98. 20.],3,03:25,CBJ,TBL,CBJ,29,TBL,14,1,1,8471804,8474568.0,Nathan Gerbe hit Luke Schenn
260,hit,Gustav Nyquist,Anthony Cirelli,[-27.  38.],3,00:13,CBJ,TBL,CBJ,29,TBL,14,1,1,8474679,8478519.0,Gustav Nyquist hit Anthony Cirelli
1,hit,Erik Cernak,Jason Zucker,[10. 40.],1,19:53,TBL,PIT,PIT,5,TBL,14,0,0,8478416,8475722.0,Erik Cernak hit Jason Zucker
4,hit,Erik Cernak,Sidney Crosby,[99.  3.],1,19:32,TBL,PIT,PIT,5,TBL,14,0,0,8478416,8471675.0,Erik Cernak hit Sidney Crosby
7,hit,Patric Hornqvist,Anthony Cirelli,[-98.  -3.],1,19:24,PIT,TBL,PIT,5,TBL,14,0,0,8471887,8478519.0,Patric Hornqvist hit Anthony Cirelli
15,hit,Zach Aston-Reese,Braydon Coburn,[ 80. -40.],1,18:16,PIT,TBL,PIT,5,TBL,14,0,0,8479944,8470601.0,Zach Aston-Reese hit Braydon Coburn
19,hit,Sam Lafferty,Victor Hedman,[ 41. -40.],1,17:13,PIT,TBL,PIT,5,TBL,14,0,0,8478043,8475167.0,Sam Lafferty hit Victor Hedman
22,hit,Jack Johnson,Brayden Point,[-65.  39.],1,16:47,PIT,TBL,PIT,5,TBL,14,0,0,8471677,8478010.0,Jack Johnson hit Brayden Point
26,hit,Chad Ruhwedel,Alex Killorn,[-55. -40.],1,16:02,PIT,TBL,PIT,5,TBL,14,0,0,8477244,8473986.0,Chad Ruhwedel hit Alex Killorn
28,hit,Chad Ruhwedel,Anthony Cirelli,[-35. -40.],1,15:30,PIT,TBL,PIT,5,TBL,14,0,0,8477244,8478519.0,Chad Ruhwedel hit Anthony Cirelli
29,hit,Pat Maroon,Marcus Pettersson,[-99. -10.],1,15:23,TBL,PIT,PIT,5,TBL,14,0,0,8474034,8477969.0,Pat Maroon hit Marcus Pettersson
30,hit,Patric Hornqvist,Mitchell Stephens,[-1. 39.],1,15:02,PIT,TBL,PIT,5,TBL,14,0,0,8471887,8478477.0,Patric Hornqvist hit Mitchell Stephens
33,hit,Juuso Riikola,Yanni Gourde,[-99. -16.],1,14:35,PIT,TBL,PIT,5,TBL,14,0,0,8480945,8476826.0,Juuso Riikola hit Yanni Gourde
35,hit,Mathieu Joseph,Kris Letang,[-25. -41.],1,13:53,TBL,PIT,PIT,5,TBL,14,0,0,8478472,8471724.0,Mathieu Joseph hit Kris Letang
36,hit,Sam Lafferty,Erik Cernak,[ 70. -40.],1,13:50,PIT,TBL,PIT,5,TBL,14,0,0,8478043,8478416.0,Sam Lafferty hit Erik Cernak
37,hit,Sam Lafferty,Erik Cernak,[ 53. -41.],1,13:41,PIT,TBL,PIT,5,TBL,14,0,0,8478043,8478416.0,Sam Lafferty hit Erik Cernak
48,hit,Luke Schenn,Sidney Crosby,[95. 28.],1,11:29,TBL,PIT,PIT,5,TBL,14,0,0,8474568,8471675.0,Luke Schenn hit Sidney Crosby
56,hit,Carter Verhaeghe,Juuso Riikola,[-99.  -9.],1,09:30,TBL,PIT,PIT,5,TBL,14,0,0,8477409,8480945.0,Carter Verhaeghe hit Juuso Riikola
64,hit,Ondrej Palat,Marcus Pettersson,[-96.  21.],1,08:15,TBL,PIT,PIT,5,TBL,14,1,0,8476292,8477969.0,Ondrej Palat hit Marcus Pettersson
65,hit,Sam Lafferty,Mikhail Sergachev,[ 29. -41.],1,07:32,PIT,TBL,PIT,5,TBL,14,1,0,8478043,8479410.0,Sam Lafferty hit Mikhail Sergachev
67,hit,Sam Lafferty,Mikhail Sergachev,[ 47. -40.],1,07:09,PIT,TBL,PIT,5,TBL,14,1,0,8478043,8479410.0,Sam Lafferty hit Mikhail Sergachev
79,hit,Nikita Kucherov,Jason Zucker,[-47.  39.],1,04:24,TBL,PIT,PIT,5,TBL,14,1,0,8476453,8475722.0,Nikita Kucherov hit Jason Zucker
80,hit,Mathieu Joseph,Justin Schultz,[-16.  39.],1,03:49,TBL,PIT,PIT,5,TBL,14,1,0,8478472,8474602.0,Mathieu Joseph hit Justin Schultz
82,hit,Juuso Riikola,Yanni Gourde,[-55.  39.],1,03:05,PIT,TBL,PIT,5,TBL,14,1,0,8480945,8476826.0,Juuso Riikola hit Yanni Gourde
108,hit,Luke Schenn,Evgeni Malkin,[-96.  22.],2,15:21,TBL,PIT,PIT,5,TBL,14,1,1,8474568,8471215.0,Luke Schenn hit Evgeni Malkin
121,hit,Braydon Coburn,Zach Aston-Reese,[-92. -30.],2,12:37,TBL,PIT,PIT,5,TBL,14,1,1,8470601,8479944.0,Braydon Coburn hit Zach Aston-Reese
124,hit,Zach Aston-Reese,Mikhail Sergachev,[-97.  20.],2,11:26,PIT,TBL,PIT,5,TBL,14,1,1,8479944,8479410.0,Zach Aston-Reese hit Mikhail Sergachev
129,hit,Jason Zucker,Cedric Paquette,[-71.  42.],2,09:53,PIT,TBL,PIT,5,TBL,14,1,1,8475722,8476975.0,Jason Zucker hit Cedric Paquette
140,hit,Jared McCann,Erik Cernak,[-96.  -6.],2,07:25,PIT,TBL,PIT,5,TBL,14,1,1,8477955,8478416.0,Jared McCann hit Erik Cernak
153,hit,Braydon Coburn,Bryan Rust,[ 6. 41.],2,03:19,TBL,PIT,PIT,5,TBL,14,1,1,8470601,8475810.0,Braydon Coburn hit Bryan Rust
